base_currency,target_currency,pair_base_risk,markup_percent,amount_inr,money_at_stake_inr,is_risky
THB,INR,0.35,0.022029242830328095,429.97434604049596,9.472009279737607,1
AED,INR,0.4,0.022676789680578617,491.7994219189857,11.152432055886983,0
KRW,INR,0.3,0.04686073937306133,627.2870161389956,29.39513337539479,1
THB,INR,0.35,0.010438938748245625,223.38694560800351,2.331922642359626,0
KRW,INR,0.3,0.014069915452497812,3999.946926676008,56.278915072809895,0
AED,INR,0.4,0.03192048581229178,363.0133132647989,11.587561315742045,1
GBP,INR,0.2,0.02192156462205143,871.4202840975656,19.1028960708112,0
KRW,INR,0.3,-0.006563602506863558,106.52851270886235,-0.6992108130683353,0
EUR,INR,0.15,0.02779893666793163,207.91695354139935,5.779870223686643,0
AED,INR,0.4,0.059514602960244724,806.7803548332962,48.01521249402898,0
USD,INR,0.15,0.11024498476072682,74.13686730028589,8.173217805728044,1
EUR,INR,0.15,-0.012393150040086134,740.4620140722946,-9.176656839382318,1
AED,INR,0.4,0.09308591199325528,342.7210272697797,31.902499382672755,1
AED,INR,0.4,-0.03,195.60067221467216,-5.868020166440164,0
USD,INR,0.15,0.040498194497144716,452.36238570081116,18.319859879303845,1
USD,INR,0.15,0.003940584615339816,2641.1361361383506,10.407620425084831,0
USD,INR,0.15,-0.01536702183918308,715.2192894863291,-10.990790441341424,0
THB,INR,0.35,-0.0068226333002350415,1473.5199063063983,-10.053285981325251,0
EUR,INR,0.15,0.010115820367596933,1916.8372647351837,19.390381443976967,0
GBP,INR,0.2,0.009998253631146772,2555.5214789883144,25.550751906768483,0
GBP,INR,0.2,0.04524369951411081,1409.745640071746,63.78210813073389,1
KRW,INR,0.3,-0.027496690981562925,660.3313652805538,-18.156927496552935,0
EUR,INR,0.15,0.10276363068072752,1269.1035528513241,130.41768880081264,1
AED,INR,0.4,0.03485878799538559,1963.9748433199422,68.4617826915605,0
GBP,INR,0.2,0.0829756515418664,63.43342311831196,5.263429612772825,1
KRW,INR,0.3,0.05292644421238573,4833.367685113951,255.81296514413148,1
GBP,INR,0.2,0.051134889197381406,356.91942011006006,18.251034999721547,0
USD,INR,0.15,0.09610788211013113,122.64537692623334,11.787187426979031,1
GBP,INR,0.2,0.07557135632534595,1846.160347366949,139.51684144459216,1
KRW,INR,0.3,0.03889985041902067,3494.211455419077,135.9243029482306,0
THB,INR,0.35,-0.009044009267066144,464.2228569177377,-4.198435819947941,0
USD,INR,0.15,0.016635483296166414,698.7984643150703,11.624850180500093,0
USD,INR,0.15,0.02883461149961731,780.9779180045612,22.5191948554415,0
THB,INR,0.35,0.0244298329296932,152.19741729576103,3.71815747686624,0
GBP,INR,0.2,0.0056897656501380366,83.04840987719511,0.4725259898178492,0
THB,INR,0.35,0.0025121240613130615,150.9813581964063,0.37928390273491824,0
USD,INR,0.15,-0.03,750.1628811172909,-22.504886433518728,0
EUR,INR,0.15,-0.02865694797453531,3258.5001264370835,-93.37866859832423,0
EUR,INR,0.15,0.038244160105700094,593.5592808611746,22.70017616947897,1
KRW,INR,0.3,-0.00010392898698256998,666.5757905809139,-0.0692765466621801,0
THB,INR,0.35,-0.0023259168156766277,741.2497442623278,-1.7240852447957482,0
THB,INR,0.35,0.02884234748885027,776.9627306185121,22.40942906238509,0
THB,INR,0.35,0.0004212855318538964,351.9676180304459,0.14827886515730546,0
THB,INR,0.35,0.07349987941860084,251.67331591663967,18.49795837275245,1
EUR,INR,0.15,-0.016784636596327555,237.33679050027905,-3.98361177948591,0
AED,INR,0.4,-0.01504054663725995,738.3010309476927,-11.104451088305872,0
GBP,INR,0.2,0.051649202848406815,373.3059061719333,19.280952472382506,1
AED,INR,0.4,-0.013901463792084864,10733.920500768363,-149.21720718854883,0
EUR,INR,0.15,0.04290668878749921,1919.3415471113606,82.35259043882441,0
AED,INR,0.4,0.009291503865838492,120.81281634113398,1.1225327500764821,0
EUR,INR,0.15,-0.03,3515.0985274259865,-105.45295582277959,0
THB,INR,0.35,0.032283597540131166,520.4912764775916,16.803330892951706,0
THB,INR,0.35,0.020432393272812644,366.20590308487715,7.482463030655723,0
THB,INR,0.35,0.018562974278512702,949.6544458116433,17.62841105107677,0
KRW,INR,0.3,0.02335700912375319,2096.1769649284793,48.96042449483576,0
EUR,INR,0.15,0.00034718059784645885,2249.054242526059,0.7808279965093119,0
USD,INR,0.15,0.11998740301494477,845.8264915520912,101.48852412257754,1
GBP,INR,0.2,-0.010588065421424429,636.7314948805954,-6.741754723677118,0
AED,INR,0.4,0.001199833906455311,147.6449683143708,0.17714943910110212,1
THB,INR,0.35,-0.02426753957432337,2789.994193282426,-67.70629449761368,0
AED,INR,0.4,-0.007592438654883576,1435.3165985119374,-10.897553224538044,0
THB,INR,0.35,0.021302432211267194,135.86496958476081,2.8942543044652465,0
AED,INR,0.4,0.045382773810490565,404.37374186373677,18.351602061903666,0
KRW,INR,0.3,0.016190109406984055,3065.4525214063524,49.63001170348398,0
GBP,INR,0.2,0.013878883571633908,412.4274698916125,5.724032836369239,0
KRW,INR,0.3,0.015340592939666421,139.69904093077108,2.143066120980757,0
AED,INR,0.4,0.08736374238379097,1468.673002423555,128.30876982976028,1
AED,INR,0.4,0.033386434121219395,1224.117612861339,40.86892203841944,0
AED,INR,0.4,-0.00931821966421253,32.90535870195558,-0.3066193605145293,0
EUR,INR,0.15,0.005159762224112298,1625.390995062942,8.386631055738068,0
KRW,INR,0.3,0.0383876631525798,6173.850096875541,236.99967787338042,0
THB,INR,0.35,0.05362501265153526,4686.724057475929,251.32563687640138,1
KRW,INR,0.3,0.003101213707596546,430.92385186542015,1.3363869563353443,0
USD,INR,0.15,0.020335884717952328,70.62747439640346,1.4362721772453904,0
THB,INR,0.35,0.026161234213556525,10652.08371437173,278.67165691409,0
USD,INR,0.15,0.043857188083625,2391.6962049565363,104.89307029967094,0
EUR,INR,0.15,0.004507599394588764,453.0616299929243,2.042220329067504,0
EUR,INR,0.15,0.008292621317746513,204.59128402173906,1.6965980433038048,0
AED,INR,0.4,0.07848800850881707,2120.8644925103285,166.46243033419867,1
EUR,INR,0.15,0.02497797196308657,238.38462262739387,5.954364420418017,1
AED,INR,0.4,0.05783129474676535,1872.6037046692772,108.2950967886137,1
THB,INR,0.35,-0.01573406724971594,4403.543273671247,-69.28564600497769,0
EUR,INR,0.15,-0.03,327.5634549385863,-9.826903648157588,0
KRW,INR,0.3,-0.018886294845441493,1587.7881932361306,-29.987435969568395,0
AED,INR,0.4,0.023229589490423145,1074.3781302580114,24.95736292338197,0
GBP,INR,0.2,0.025753864661706254,4031.053272321249,103.81520041948957,0
KRW,INR,0.3,0.007777185227413446,291.06046007474106,2.2636311103774376,0
EUR,INR,0.15,-0.027865397629894595,102.79859674212848,-2.864523774014597,0
USD,INR,0.15,-0.03,1926.3181857541128,-57.78954557262338,0
THB,INR,0.35,-0.03,1415.962971202057,-42.4788891360617,0
GBP,INR,0.2,-0.004016834118848324,501.55243804155583,-2.0146529455168816,0
USD,INR,0.15,0.043260808609470416,575.5323127401288,24.89799323001658,0
EUR,INR,0.15,0.021362221189582822,264.0802303296328,5.641340292097594,0
THB,INR,0.35,-0.0041097024676430855,146.04520614976465,-0.6002023441011309,0
EUR,INR,0.15,0.06641611410987448,956.2448994496796,63.51007035883537,1
USD,INR,0.15,0.012139867598613137,476.25453031615206,5.781666941277773,0
EUR,INR,0.15,0.08736200825057425,2235.519089035847,195.2994371006659,1
THB,INR,0.35,0.011002977060914467,54.04208454927766,0.5946238166197022,0
USD,INR,0.15,-0.03,5011.263040699901,-150.33789122099702,0
GBP,INR,0.2,-0.007227794943044754,1165.8761280821166,-8.426713582768521,0
THB,INR,0.35,-0.023614643925336777,1022.6952845101938,-24.150584987829216,0
THB,INR,0.35,0.01172355145240124,932.9803150274656,10.93784272730201,0
THB,INR,0.35,-0.006371899348944774,197.37265693838614,-1.257638704245203,0
EUR,INR,0.15,0.0003918693285306918,364.22728883365266,0.1427295031077978,0
KRW,INR,0.3,-0.015527769724618027,602.9600084529235,-9.362624164410736,0
AED,INR,0.4,0.05388732190114302,3402.2823234106277,183.3398827601973,1
AED,INR,0.4,-0.01824369545011518,695.7041391649308,-12.692214438309545,0
KRW,INR,0.3,0.01372599251562494,4182.215978868204,57.40506522467199,0
THB,INR,0.35,-0.0050746484694539976,1028.0085953901932,-5.216782245182398,0
KRW,INR,0.3,0.07440480017074987,214.93081748316408,15.991884525370734,1
GBP,INR,0.2,0.021015181424248477,917.0817666636865,19.272639707307682,0
USD,INR,0.15,-0.010985991346296914,427.27596894925534,-4.694050097357148,0
EUR,INR,0.15,-0.029226050282738565,1226.9076510931752,-35.8576647031258,0
KRW,INR,0.3,0.059327621702047625,1580.558832746927,93.77079650703965,0
GBP,INR,0.2,0.010872811720655759,560.3413393827344,6.092485882408541,0
EUR,INR,0.15,-0.007791538464407643,288.16878236916136,-2.245278152070836,0
EUR,INR,0.15,0.020413366565301065,656.0394448335778,13.39197366868443,0
EUR,INR,0.15,0.04993493233054058,1441.7713833952055,71.99475646594946,0
THB,INR,0.35,0.06861674738258576,1554.6840433307975,106.67736226096635,0
AED,INR,0.4,0.007762664816153298,113.03293984379745,0.8774368251918186,0
EUR,INR,0.15,0.03742367394425926,3751.218419532891,140.38437502629844,0
GBP,INR,0.2,-0.012835628157932566,651.1265190976054,-8.35761788290584,0
THB,INR,0.35,0.03205111699044336,867.7303703182075,27.811727615229607,1
EUR,INR,0.15,0.07607130585672021,467.0829342956857,35.53160875526146,1
USD,INR,0.15,0.058990259795300606,3281.9440580504156,193.60273261803715,1
GBP,INR,0.2,0.02951455679102003,6904.956019829333,203.7967165867485,1
KRW,INR,0.3,0.03523961593157342,9431.654386546967,332.3678781812548,1
EUR,INR,0.15,0.037833308408679246,1108.7509195878772,41.94771548917488,0
GBP,INR,0.2,-0.0021036782721802587,710.740452852842,-1.4951692478260814,0
GBP,INR,0.2,0.001703873180343391,2054.66454078524,3.5008878056465407,0
EUR,INR,0.15,0.012543080211794245,4014.2833783686797,50.35147840775074,0
THB,INR,0.35,-0.022969441662432505,603.72895096287,-13.867316919063217,0
AED,INR,0.4,-0.026035054684385578,391.65033931353844,-10.19663800118614,0
USD,INR,0.15,0.014949152499338873,2927.3557521382045,43.76148755853087,0
KRW,INR,0.3,0.02888107497476431,525.1527291281078,15.166975343150975,0
THB,INR,0.35,0.00935707587782244,49.70396159633668,0.46508374008529485,0
GBP,INR,0.2,-0.03,244.93061161064,-7.3479183483192,0
USD,INR,0.15,0.045477930265788544,4033.3136317968083,183.4267560869096,1
GBP,INR,0.2,0.0018346554834696854,7204.466603901249,13.217714160321648,0
EUR,INR,0.15,0.0020978664598431083,1617.5175908280737,3.3933359020044445,0
USD,INR,0.15,0.008472566760807952,722.9860557092387,6.125547624129743,0
THB,INR,0.35,0.06060967670242004,403.6441319499444,24.464740340315103,1
KRW,INR,0.3,0.033829406358233845,1714.5230940880597,58.00129846048137,0
USD,INR,0.15,0.027767399945871483,4384.778922347282,121.75391001104434,0
EUR,INR,0.15,0.022775256969257925,604.0393092490533,13.757150487680244,0
USD,INR,0.15,0.005786091340405308,5479.513330950615,31.704964633848803,0
EUR,INR,0.15,-0.00947631010766726,439.75679840354906,-4.167271793626946,0
KRW,INR,0.3,-0.021794565054043577,672.18057277091,-14.64988322131987,0
AED,INR,0.4,0.10075441091873447,2019.9178257714948,203.51563063985787,1
AED,INR,0.4,0.06120166859990924,430.5231928107655,26.3487377709793,1
THB,INR,0.35,-0.02521376518333076,5715.188038983323,-144.1014091935061,0
EUR,INR,0.15,0.03157651953131785,408.8515383057288,12.910108584720193,0
USD,INR,0.15,-0.01408661825761725,74.79889085596847,-1.0536634215812055,0
THB,INR,0.35,-0.026468959813267336,881.9738078400972,-23.3449292760739,0
EUR,INR,0.15,0.011952530027108168,5620.739531796256,67.18205802834866,0
THB,INR,0.35,0.0831147327579459,557.3357484399708,46.32281178803793,1
KRW,INR,0.3,0.035730656366418506,234.41504260814517,8.375803334550987,1
AED,INR,0.4,0.0208886579748091,812.2290056746755,16.966373896757574,0
GBP,INR,0.2,0.05456444921120829,366.8447817545298,20.01668346244183,1
GBP,INR,0.2,0.018924252434881685,626.1062338144095,11.84859241975694,0
AED,INR,0.4,0.012380318271169592,357.0797716601458,4.420761221349169,0
THB,INR,0.35,-0.014084908529964227,65.46540333741389,-0.9220742178846895,0
KRW,INR,0.3,0.050667859149901295,470.4885709571982,23.83864864489766,0
THB,INR,0.35,0.05396263879608903,216.0302859526038,11.657564289876184,1
EUR,INR,0.15,0.011818583217430815,165.6404914709662,1.957635932625753,0
GBP,INR,0.2,-0.03,2163.045263283207,-64.89135789849621,0
AED,INR,0.4,0.0016628429757576182,1924.2808356311914,3.1997768709143264,0
GBP,INR,0.2,0.02986007409922177,1397.9344711006079,41.74242689292055,0
USD,INR,0.15,0.015288902557408677,402.4953252727937,6.153711807908253,0
THB,INR,0.35,0.016982896044312617,535.3924014617668,9.092513496940072,0
KRW,INR,0.3,0.023015569129213972,489.5693014534548,11.267716101142984,0
THB,INR,0.35,0.007247497719298106,1477.445256902551,10.707781129789042,0
EUR,INR,0.15,0.047141637887284274,3484.7065485070802,164.274774253169,1
AED,INR,0.4,0.03794830490280805,275.61521946982833,10.459130384295404,1
KRW,INR,0.3,0.02162704622856898,74.28325878880196,1.6065274718341729,0
KRW,INR,0.3,-0.01067451498959063,806.797772395049,-8.61217491499928,0
KRW,INR,0.3,0.034651277672481204,99.5590847067102,3.4498494889902918,1
KRW,INR,0.3,0.020898690742886812,266.5789678207736,5.571151407044322,0
THB,INR,0.35,0.029768982805813235,647.7882789698936,19.28399813846211,0
GBP,INR,0.2,-0.02549539237255244,795.4053329649032,-20.279171059160927,0
EUR,INR,0.15,0.05103445448724938,3073.1183944774766,156.83492083688967,1
USD,INR,0.15,0.040103001894929644,1509.2219669510118,60.52433140050587,0
GBP,INR,0.2,-0.0017688774781195495,2554.0248620120465,-4.517757056970499,0
GBP,INR,0.2,-0.022704723245507652,873.02457105205,-19.821781272264825,0
EUR,INR,0.15,-0.02320052147810562,644.0604048259992,-14.942537255362994,0
AED,INR,0.4,0.07429051686665974,1998.20502850411,148.4476843731289,1
GBP,INR,0.2,0.008229078802097745,742.0004433723428,6.105980119702474,0
GBP,INR,0.2,0.08269277347384704,77.92421546822592,6.443769497841254,1
AED,INR,0.4,0.006730563780814948,3455.590668921774,23.25807339756699,0
EUR,INR,0.15,0.0612816974225378,5030.686753105859,308.28902343140237,1
THB,INR,0.35,-0.027464474930674762,4641.7089391712225,-127.48209879535699,0
THB,INR,0.35,-0.0018280376152338927,283.27891679535526,-0.5178445155046215,0
GBP,INR,0.2,0.06832076894879516,516.6416147619527,35.29735239148381,1
EUR,INR,0.15,0.005016709581188498,403.61402477249806,2.0248143451782425,0
EUR,INR,0.15,-0.0026658708446979824,887.0020582256524,-2.3646329262108687,0
EUR,INR,0.15,0.004481781076040836,134.39535557653684,0.6023305613307021,0
EUR,INR,0.15,-0.00646115096304292,216.0502163621918,-1.3959330635142069,0
AED,INR,0.4,0.0036185460834450922,895.9743235289357,3.242124379272996,0
AED,INR,0.4,0.04111675442043738,1850.8737874631745,76.10192298234816,0
USD,INR,0.15,-0.03,332.0278782660806,-9.960836347982418,0
KRW,INR,0.3,0.03285192910560084,203.4752926101438,6.684555887569831,0
USD,INR,0.15,0.025884534530471015,431.53501289699886,11.170082942439622,0
KRW,INR,0.3,-0.03,481.5631320878304,-14.446893962634912,0
AED,INR,0.4,0.0031279707314558402,155.69700534621177,0.48701567569827386,0
AED,INR,0.4,-0.0002335143804656093,187.29147945332923,-0.04373525379103157,0
THB,INR,0.35,0.056872166769211877,313.8701485560281,17.850475432555736,1
GBP,INR,0.2,0.0019208083574378827,918.3465526308104,1.763967733317529,0
USD,INR,0.15,0.003387971644442634,1410.4672616501243,4.77862308788527,0
USD,INR,0.15,-0.02215208874899871,271.0078052282035,-6.003388953086521,0
USD,INR,0.15,-0.009565579955063503,549.0500995639823,-5.25198262671485,0
THB,INR,0.35,-0.02691643058795133,2366.9588134607993,-63.71008260705725,0
KRW,INR,0.3,0.07531222055548842,3151.099917616183,237.31633198789137,1
USD,INR,0.15,0.012709956202205249,146.19926020370093,1.8581861939838475,0
AED,INR,0.4,0.04296517090032747,1157.1345235903168,49.716482560726966,0
EUR,INR,0.15,0.029750015832081242,2598.643098505151,77.3096733224569,1
EUR,INR,0.15,0.025477601915394197,1019.0741683479507,25.9635659834305,0
AED,INR,0.4,-0.005199832429206184,429.79404266885183,-2.234857000949122,0
KRW,INR,0.3,0.09501190952818377,1556.4029630338487,147.87681751316916,1
THB,INR,0.35,0.03012333476830814,9214.194011383815,277.5622508250547,0
EUR,INR,0.15,0.01347164042970846,1396.6685800631385,18.815416910082085,0
USD,INR,0.15,-0.03,109.00020042321205,-3.2700060126963613,0
KRW,INR,0.3,0.05379098753933911,389.3420324970614,20.94309241859039,0
GBP,INR,0.2,0.08910246034260817,1733.1732543792994,154.43000116520068,1
KRW,INR,0.3,0.010154133993434025,6594.078184494885,66.95715344854123,1
THB,INR,0.35,0.06349719467037153,1209.7400576662649,76.8150999421813,1
EUR,INR,0.15,0.11069440845428366,1512.7179299849854,167.44941641787645,1
EUR,INR,0.15,0.03843952546654002,142.38534926369232,5.473225259083896,0
AED,INR,0.4,-0.010632299020771613,368.15280025017773,-3.914310657594292,0
GBP,INR,0.2,0.05519077014176715,4768.153267542291,263.15805098964256,0
EUR,INR,0.15,0.005998137834792381,496.66096826742387,2.9790409448294533,0
AED,INR,0.4,0.07592995497831356,3973.8590348064,301.73493760301454,0
AED,INR,0.4,0.054041877379849466,2888.0252993848367,156.0743090992584,0
GBP,INR,0.2,-0.004563912696583714,304.1068335786148,-1.3879170388873106,0
GBP,INR,0.2,0.03319272208903264,1072.4144640634615,35.59635526991736,0
GBP,INR,0.2,0.012184785723003043,652.4504208261062,7.949968572649266,0
THB,INR,0.35,0.05097211036518942,7409.2174651850555,377.66345035510165,1
EUR,INR,0.15,0.06259014041800028,747.0138451404446,46.75570146153074,1
GBP,INR,0.2,-0.021654775490320653,5456.649817175146,-118.16252672022704,0
THB,INR,0.35,0.023956733609207206,205.279764329703,4.91783262940753,0
KRW,INR,0.3,-0.004107246317975481,326.60667313164623,-1.3414540556461756,0
GBP,INR,0.2,0.023682666056108963,507.1858311855305,12.011512668356973,0
USD,INR,0.15,0.01934437187255599,1300.4460560356715,25.156312108152814,0
AED,INR,0.4,0.014526037528651038,588.198707443229,8.544196498624377,0
AED,INR,0.4,0.029526974530381833,681.7581420457664,20.130255296065783,0
EUR,INR,0.15,0.009893949454774027,1651.218803276194,16.33707537838712,0
GBP,INR,0.2,0.03024143825370603,877.3044652539662,26.530948815678407,0
KRW,INR,0.3,0.0048134077866769705,750.0004840427175,3.6100581699027137,0
EUR,INR,0.15,0.050753249121860265,1037.3330471999545,52.64802256687773,0
AED,INR,0.4,0.03177308230169299,1151.406661340496,36.583738613489125,0
THB,INR,0.35,0.030283257973035445,1790.446787176501,54.22056194305847,0
USD,INR,0.15,0.00847670912131789,2126.8946198791887,18.029067024411866,0
KRW,INR,0.3,0.07551518243125989,827.5977593566449,62.49619577751896,1
USD,INR,0.15,0.009798277802840467,2135.9639221639463,20.92876788620706,0
EUR,INR,0.15,-0.0008541720142700715,971.718821233961,-0.830015022837552,1
AED,INR,0.4,-0.005677320619307402,633.2713211798049,-3.5952843293501466,0
AED,INR,0.4,-0.005267576791256244,4967.382178853821,-26.16606707863026,0
KRW,INR,0.3,-0.004455302455493849,947.8243262355377,-4.222844048053994,0
THB,INR,0.35,0.0407526308637479,360.6555183244324,14.69766120724926,1
USD,INR,0.15,0.053956692029265,348.5418626030024,18.806165939776598,0
EUR,INR,0.15,0.052856180572729526,74.83880560808149,3.955693423068158,1
USD,INR,0.15,0.003983211062493748,240.2222271720587,0.9568558327286305,0
THB,INR,0.35,0.02611304915609311,335.4380127089255,8.759309314690357,0
AED,INR,0.4,0.009396772238625666,1227.4827768519235,11.534376080913297,0
EUR,INR,0.15,0.05374734808126808,326.6221633960939,17.555075107106678,1
USD,INR,0.15,0.06102976257985215,1182.161847103618,72.14705685969328,0
KRW,INR,0.3,0.01674169472468201,568.8213783719181,9.52303386957549,0
KRW,INR,0.3,-0.007918318595554188,147.29495599482198,-1.1663283890851346,0
THB,INR,0.35,0.021454972855606012,1601.3166422969025,34.35620509371021,1
AED,INR,0.4,0.027292967247706718,384.28752038969634,10.48834670769841,0
AED,INR,0.4,-0.022399500516194215,537.4576948390303,-12.038783912979412,0
EUR,INR,0.15,0.011786395160131545,449.4028619188077,5.2968397166690995,0
USD,INR,0.15,0.008544568717816222,2673.44249840413,22.843413140744378,0
USD,INR,0.15,-0.026847218587019245,532.5023481321728,-14.296206938405462,1
USD,INR,0.15,0.013813147072440414,103.35349418929381,1.4276370156873313,0
AED,INR,0.4,0.011557915316865978,138.42502917155736,1.5999047648995626,0
GBP,INR,0.2,0.03915632782748717,218.51779607191727,8.556354459131981,0
THB,INR,0.35,-0.005365242781629358,663.6697716828756,-3.5607494519071525,0
GBP,INR,0.2,0.11708902841094541,275.99879425468475,32.31643066187346,1
AED,INR,0.4,0.0876853088697356,139.87918317708727,12.265349381329223,1
AED,INR,0.4,0.07263622263392235,386.8475520179281,28.09914491376208,0
THB,INR,0.35,0.0018841786409780834,1284.9047625463993,2.4209901092809414,0
AED,INR,0.4,-0.005008466475162178,1355.9360664482551,-6.791160331269362,0
KRW,INR,0.3,0.015945738518958398,1182.6942570649799,18.858933371031934,0
THB,INR,0.35,-0.02215267370034777,1428.4155119036898,-31.643222743717665,0
USD,INR,0.15,0.03872570157495734,314.734407896756,12.18831075558067,0
AED,INR,0.4,0.03510106006979906,2849.005239941493,100.00310406635863,0
KRW,INR,0.3,-0.03,187.46853344291432,-5.624056003287429,0
GBP,INR,0.2,-0.017232748206221657,5552.940034363563,-95.69241741643512,0
USD,INR,0.15,-0.012049019106679352,117.77102306575469,-1.419025307132453,0
GBP,INR,0.2,-0.007537351026734666,2446.69033511065,-18.44156390944804,0
THB,INR,0.35,0.07817712153589967,1826.0832371036136,142.7579311617183,1
USD,INR,0.15,0.022112171245848772,270.39006872715015,5.978911502871563,0
EUR,INR,0.15,0.003500915824516405,192.77333013900974,0.6748832020283845,0
EUR,INR,0.15,0.0621274880375456,6711.266939818329,416.9541565203385,1
EUR,INR,0.15,0.04518233258824856,878.8931358528208,39.71044197363087,0
THB,INR,0.35,0.017631216490439278,1714.1301830733394,30.22220035056236,0
EUR,INR,0.15,0.10523021820384972,399.51352963409124,42.0408958987856,1
THB,INR,0.35,0.033200391478792175,854.2213606342953,28.360483582605113,0
KRW,INR,0.3,0.008524603597232004,6134.035569421529,52.290221680639824,0
GBP,INR,0.2,-0.006680134611908131,1941.7429059703627,-12.971103993599694,0
USD,INR,0.15,0.06229110175664184,4527.636131505681,282.0314429846686,1
USD,INR,0.15,0.006378331121347641,1082.4571816196808,6.904270329051066,0
THB,INR,0.35,0.04222246265696634,478.26325545021183,20.19345244344572,0
KRW,INR,0.3,0.06566438155649104,4728.010776501936,310.4619036314246,1
KRW,INR,0.3,0.10407134625296216,5802.866047176532,603.9120816552668,1
EUR,INR,0.15,-0.011830870271074568,1798.5907694234213,-21.27889406380069,0
AED,INR,0.4,-0.0074900202175590975,517.3653323987285,-3.875076799530659,0
EUR,INR,0.15,0.020788959232149514,132.7094479193907,2.7588913025172825,0
USD,INR,0.15,0.08964239534244381,334.97567931063014,30.028022274867183,1
GBP,INR,0.2,0.023474124933849764,221.02279095420576,5.188316608087185,0
USD,INR,0.15,-0.016713018852060973,1006.7645156688327,-16.826074329959237,0
THB,INR,0.35,0.024916197618362855,2392.9292985871857,59.622699290368736,0
KRW,INR,0.3,0.0380707861374782,4608.431709554384,175.44661804361797,0
AED,INR,0.4,0.0805470508547039,847.3495133237973,68.2515043414005,1
AED,INR,0.4,0.06765513931495207,544.4751543724354,36.836542422597155,1
KRW,INR,0.3,-0.007624628690951639,712.3079854595507,-5.431083902728853,0
EUR,INR,0.15,0.03377790768255797,203.36383141892037,6.869204723639575,0
GBP,INR,0.2,0.009728980811004394,475.4326939535067,4.625475556397792,0
EUR,INR,0.15,0.0029073317908817056,2775.4550153435516,8.06916860027038,0
GBP,INR,0.2,0.02740148092945119,89.43183141355195,2.4505646229643374,0
AED,INR,0.4,0.11303948353718732,2632.751011552607,297.60481462791415,1
USD,INR,0.15,-0.001980084354905407,2351.2611446634214,-4.65569540684502,0
KRW,INR,0.3,0.03479500899438924,1553.74123799994,54.062440351161385,1
EUR,INR,0.15,0.04895999193088656,166.6620708835285,8.159773645642398,1
KRW,INR,0.3,0.01630487135585717,62.52895330652892,1.0195265396793538,0
EUR,INR,0.15,0.005245233945674954,1484.4758206982708,7.786422966260257,0
KRW,INR,0.3,0.016546389106966757,373.33565186138543,6.177356963201561,0
GBP,INR,0.2,0.03990261588769792,1819.3939162793233,72.59857658970826,0
KRW,INR,0.3,0.0025095637772310185,5025.439610491724,12.61166121115199,0
KRW,INR,0.3,0.019133443350673345,4256.296538898178,81.43760871067532,0
EUR,INR,0.15,-0.014550487430272619,291.7569595320021,-4.245205972364953,0
EUR,INR,0.15,0.005054518188494388,1148.1390592517246,5.8032897579086775,1
GBP,INR,0.2,0.03635317520774048,1007.5357450048102,36.6271234662212,0
EUR,INR,0.15,0.022491957681149834,1464.2626899173447,32.934134455707536,0
USD,INR,0.15,0.020587696850550938,96.96537812491037,1.996293809834698,0
USD,INR,0.15,0.019783004298380646,25901.433247616173,512.4081652718102,0
USD,INR,0.15,0.03178889915720355,984.9635776204533,31.310907842495023,0
USD,INR,0.15,0.00506452056205897,458.22901561343684,2.3207102717062917,0
GBP,INR,0.2,0.023756671595523332,431.0488192052475,10.240285239497176,0
GBP,INR,0.2,0.005998944956732826,1496.74005094255,8.978861180141843,0
KRW,INR,0.3,0.040981394026651644,856.1843000514114,35.08762615983983,1
USD,INR,0.15,-0.018529145391491232,862.2960537114673,-15.977608949728909,0
THB,INR,0.35,0.05660139707848663,6311.9762797116355,357.2666757579471,1
THB,INR,0.35,0.11572087145016292,328.55834641681963,38.021058169578886,1
GBP,INR,0.2,0.08713633129912479,126.55358442306745,11.027415059380164,1
EUR,INR,0.15,0.019777008741663365,3774.2527375182276,74.64342938314488,0
EUR,INR,0.15,-0.03,414.7867629741535,-12.443602889224604,0
AED,INR,0.4,-0.019196632682292755,448.51839210674433,-8.610042824525726,0
KRW,INR,0.3,0.03752944174905157,766.722343453368,28.774661526329485,0
KRW,INR,0.3,0.02610776250270501,792.9583783851832,20.702369017410458,0
AED,INR,0.4,0.0026768264984964266,382.0280698655916,1.0226228605856598,0
EUR,INR,0.15,0.012950399102697649,53.54455060142048,0.6934233000629847,0
USD,INR,0.15,0.017659313599158656,594.3549612669143,10.495900650228236,0
KRW,INR,0.3,0.07024900952553392,69.64962715747764,4.892817321635533,1
EUR,INR,0.15,-0.010502282038251596,1549.8035070823464,-16.276473535250258,0
EUR,INR,0.15,0.07116739138030652,20.195074635398893,1.437230780531934,1
AED,INR,0.4,0.0302998893838533,512.9545569382841,15.542466334173488,0
KRW,INR,0.3,0.08605063357875795,2376.77749698489,204.52320949128426,1
THB,INR,0.35,-0.026701750314716326,555.8426413908342,-14.84197142469046,0
USD,INR,0.15,0.006121268085437484,687.9444021880338,4.211092113668981,0
USD,INR,0.15,0.025477079234700252,423.8540707504724,10.798563744460031,0
GBP,INR,0.2,0.054109032905749234,160.2868543241999,8.672966674987167,0
EUR,INR,0.15,0.04128126491311715,3468.9283431434533,143.20174989792545,0
KRW,INR,0.3,0.007578379087579777,1323.1285427984892,10.027169678923975,0
